Season,Gender,Style Name,Unique ID,Target Volume,Target FOB $,Target Retail Price $,Style Update,Vertical,Color Update,Factory,UPPER Cost,Other Cost,BOTTOM Cost ,LABOR Cost,OVERHEAD Cost,Tooling Cost,Actual FOB $
FW23,Women,Cloud Minimal WP,WXX21981638,75000,54.6,220,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,23.06,18.83,11.97,7.15,4.68,0.00,65.68
FW23,Women,Cloud Minimal WP,WXX21982414,75000,54.6,220,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,23.06,18.83,11.97,7.15,4.68,0.00,65.68
FW23,Women,Cloud Cool WP,WXX22060212,67500,0,180,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,17.18,12.61,11.86,6.76,4.42,0.00,52.82
FW23,Women,Cloud Cool WP,WXX22060212,65000,44.85,180,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,17.18,4.94,11.86,6.76,4.42,0.00,45.16
FW23,Women,Cloud Cool WP,WXX22061582,67500,0,180,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,17.18,12.61,11.86,6.76,4.42,0.00,52.82
FW23,Women,Cloud Cool WP,WXX22061702,67500,0,180,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,17.18,12.61,11.86,6.76,4.42,0.00,52.82
FW23,Women,Cloud Cool WP,WXX22061888,67500,0,180,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,17.18,12.61,11.86,6.76,4.42,0.00,52.82
FW23,Women,Cloud Cool WP,WXX22061888,65000,44.85,180,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,17.18,4.94,11.86,6.76,4.42,0.00,45.16
FW23,Women,Cloud Cool WP,WXX22062970,65000,44.85,180,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,17.18,4.94,11.86,6.76,4.42,0.00,45.16
FW23,Women,Cloud Large,WXX22140140,45000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.88,5.75,8.66,3.99,4.58,0.00,31.86
FW23,Women,Cloud Large,WXX22140216,45000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.88,5.75,8.66,3.99,4.58,0.00,31.86
FW23,Women,Cloud Large,WXX22140496,45000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.88,5.75,8.66,3.99,4.58,0.00,31.86
FW23,Women,Cloud Large,WXX22140496,20000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.88,4.22,8.66,3.99,4.58,0.00,30.33
FW23,Women,Cloud Large,WXX22140598,45000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.88,5.75,8.66,3.99,4.58,0.00,31.86
FW23,Women,Cloud Large,WXX22140598,20000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.88,4.22,8.66,3.99,4.58,0.00,30.33
FW23,Women,Cloud Large,WXX22142166,45000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.88,5.75,8.66,3.99,4.58,0.00,31.86
FW23,Women,Cloud Large,WXX22142168,45000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.88,5.75,8.66,3.99,4.58,0.00,31.86
FW23,Women,Cloud Large,WXX22142344,45000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.88,5.75,8.66,3.99,4.58,0.00,31.86
FW23,Women,Cloud Large,WXX22142516,20000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.88,4.22,8.66,3.99,4.58,0.00,30.33
FW23,Women,Cloud Extra Cool,WXX22220528,70000,0,170,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,11.65,8.30,9.92,5.59,4.29,0.00,39.75
FW23,Women,Cloud Extra Cool,WXX22220528,70000,36.14,170,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 2,12.15,2.01,9.75,13.91,0.00,0.12,37.95
FW23,Women,Cloud Extra Cool,WXX22221872,70000,0,170,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,11.65,8.30,9.92,5.59,4.29,0.00,39.75
FW23,Women,Cloud Extra Cool,WXX22221872,70000,36.14,170,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 2,12.15,2.01,9.75,13.91,0.00,0.12,37.95
FW23,Women,Cloud Extra Cool,WXX22222288,70000,0,170,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,11.65,8.30,9.92,5.59,4.29,0.00,39.75
FW23,Women,Cloud Extra Cool,WXX22222288,70000,36.14,170,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 2,12.15,2.01,9.75,13.91,0.00,0.12,37.95
FW23,Women,Cloud Extra Cool,WXX22222982,70000,36.14,170,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 2,12.15,2.01,9.75,13.91,0.00,0.12,37.95
FW23,Women,Cloud Large Mid,WXX22300212,20000,35.113,170,,Performance All Day,CO - Carry Over,Factory 4,8.15,4.33,8.35,6.71,4.58,0.80,32.92
FW23,Women,Cloud Large Mid,WXX22300212,5000,35.113,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.95,4.44,8.27,6.71,4.58,0.77,32.71
FW23,Women,Cloud Large Mid,WXX22300216,20000,35.113,170,,Performance All Day,CO - Carry Over,Factory 4,8.15,4.33,8.35,6.71,4.58,0.80,32.92
FW23,Women,Cloud Large Mid,WXX22300496,20000,35.113,170,,Performance All Day,NC - New Color,Factory 4,8.15,4.33,8.35,6.71,4.58,0.80,32.92
FW23,Women,Cloud Large Mid,WXX22300496,5000,35.113,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.95,4.44,8.27,6.71,4.58,0.77,32.71
FW23,Women,Cloud Large Mid,WXX22302904,5000,35.113,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,7.95,4.44,8.27,6.71,4.58,0.77,32.71
FW23,Women,Cloudiota,WXX22560456,30000,32.175,190,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.89,7.34,8.71,3.99,4.58,0.00,32.51
FW23,Women,Cloudiota,WXX22560456,20000,32.175,190,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,10.99,4.24,9.99,4.25,4.64,0.15,34.27
FW23,Women,Cloudiota,WXX22561686,30000,32.175,190,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.89,7.34,8.71,3.99,4.58,0.00,32.51
FW23,Women,Cloudiota,WXX22561688,30000,32.175,190,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.89,7.34,8.71,3.99,4.58,0.00,32.51
FW23,Women,Cloudiota,WXX22562174,30000,32.175,190,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,7.89,7.34,8.71,3.99,4.58,0.00,32.51
FW23,Women,Cloudiota,WXX22562174,20000,32.175,190,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,10.99,4.24,9.99,4.25,4.64,0.15,34.27
FW23,Women,Cloudiota,WXX22562372,30000,32.175,190,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,7.89,7.34,8.71,3.99,4.58,0.00,32.51
FW23,Women,Cloudabout,WXX22961366,30000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,9.03,4.13,8.41,5.85,4.58,0.19,32.19
FW23,Women,Cloudabout,WXX22962178,25000,31.2,140,NU - New Upper,Performance All Day,NC - New Color,Factory 4,9.03,4.13,8.41,5.85,4.58,0.19,32.19
FW23,Women,Cloudabout,WXX22962178,30000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,9.03,4.13,8.41,5.85,4.58,0.19,32.19
FW23,Women,Cloudabout,WXX22962180,30000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,9.03,4.13,8.41,5.85,4.58,0.19,32.19
FW23,Women,Cloudabout,WXX22962370,25000,31.2,140,NU - New Upper,Performance All Day,NC - New Color,Factory 4,9.03,4.13,8.41,5.85,4.58,0.19,32.19
FW23,Women,Cloud Mega,WXX23040160,60000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,11.81,6.66,7.53,6.31,4.58,1.30,38.18
FW23,Women,Cloud Mega,WXX23040160,38000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,11.87,4.12,7.47,6.50,4.64,0.00,34.60
FW23,Women,Cloud Mega,WXX23041216,38000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,11.87,4.12,7.47,6.50,4.64,0.00,34.60
FW23,Women,Cloud Mega,WXX23041694,60000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,11.81,6.66,7.53,6.31,4.58,1.30,38.18
FW23,Women,Cloud Mega,WXX23041694,38000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,11.87,4.12,7.47,6.50,4.64,0.00,34.60
FW23,Women,Cloud Mega,WXX23042042,38000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,11.87,4.12,7.47,6.50,4.64,0.00,34.60
FW23,Women,Cloud Mega,WXX23042110,60000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,11.81,6.66,7.53,6.31,4.58,1.30,38.18
FW23,Women,Cloud Mega,WXX23042110,38000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,11.87,4.12,7.47,6.50,4.64,0.00,34.60
FW23,Women,Cloud Mega,WXX23042222,60000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,11.81,6.66,7.53,6.31,4.58,1.30,38.18
FW23,Women,Cloud Mega,WXX23042814,38000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,11.87,4.12,7.47,6.50,4.64,0.00,34.60
FW23,Women,Cloud Super,WXX23740234,105000,31.499,150,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,9.41,11.16,9.77,4.68,3.64,0.00,38.66
FW23,Women,Cloud Super,WXX23740234,200000,31.499,150,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,9.43,4.05,10.48,3.77,3.73,0.00,31.47
FW23,Women,Cloud Super,WXX23740598,200000,31.499,150,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,9.43,4.05,10.48,3.77,3.73,0.00,31.47
FW23,Women,Cloud Super,WXX23741470,105000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 5,9.41,11.16,9.77,4.68,3.64,0.00,38.66
FW23,Women,Cloud Super,WXX23741670,105000,31.499,150,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,9.41,11.16,9.77,4.68,3.64,0.00,38.66
FW23,Women,Cloud Super,WXX23742290,105000,31.499,150,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,9.41,11.16,9.77,4.68,3.64,0.00,38.66
FW23,Women,Cloud Super,WXX23742290,200000,31.499,150,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,9.43,4.05,10.48,3.77,3.73,0.00,31.47
FW23,Women,Cloud Super,WXX23742364,200000,31.499,150,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,9.43,4.05,10.48,3.77,3.73,0.00,31.47
FW23,Women,Cloud Super,WXX23742542,200000,31.499,150,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,9.43,4.05,10.48,3.77,3.73,0.00,31.47
FW23,Women,Cloud Super,WXX23742818,200000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 5,9.43,4.05,10.48,3.77,3.73,0.00,31.47
FW23,Women,Cloudspeed,WXX23840160,30000,0,190,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 3,15.66,8.06,13.93,5.85,3.90,0.00,47.41
FW23,Women,Cloudspeed,WXX23840160,20000,44.2,190,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 3,15.61,5.53,14.63,5.24,3.93,0.00,44.95
FW23,Women,Cloudspeed,WXX23841490,30000,0,190,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 3,15.66,8.06,13.93,5.85,3.90,0.00,47.41
FW23,Women,Superclouds WP,WXX24001106,42500,0,170,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,14.86,8.98,9.73,5.98,4.29,0.00,43.84
FW23,Women,Superclouds WP,WXX24001668,42500,0,170,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,14.86,8.98,9.73,5.98,4.29,0.00,43.84
FW23,Women,Superclouds WP,WXX24001914,42500,0,170,CO - Carry Over,Performance Outdoor,NC - New Color,Factory 5,14.86,8.98,9.73,5.98,4.29,0.00,43.84
FW23,Women,Cloud Extra,WXX24180598,75000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.19,3.85,9.16,5.54,4.58,0.63,31.95
FW23,Women,Cloud Extra,WXX24180598,60000,31.499,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.19,3.85,9.16,5.54,4.58,0.63,31.95
FW23,Women,Cloud Extra,WXX24182042,75000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.19,3.85,9.16,5.54,4.58,0.63,31.95
FW23,Women,Cloud Extra,WXX24182296,75000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.19,3.85,9.16,5.54,4.58,0.63,31.95
FW23,Women,Cloud Extra,WXX24182298,75000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.19,3.85,9.16,5.54,4.58,0.63,31.95
FW23,Women,Cloud Extra,WXX24182820,60000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.19,3.85,9.16,5.54,4.58,0.63,31.95
FW23,Women,Cloud Extra,WXX24182822,60000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.19,3.85,9.16,5.54,4.58,0.63,31.95
FW23,Women,Cloud Extra,WXX24183122,60000,31.499,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.19,3.85,9.16,5.54,4.58,0.63,31.95
FW23,Women,Cloudloud,WXX24260212,250000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,9.26,3.01,8.67,5.81,4.58,0.00,31.33
FW23,Women,Cloudloud,WXX24260212,250000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24260212,200000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24260248,200000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24260496,200000,34.32,160,CO - Carry Over,Performance All Day,,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24260698,250000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,9.26,3.01,8.67,5.81,4.58,0.00,31.33
FW23,Women,Cloudloud,WXX24260698,250000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24260698,200000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24261322,250000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,9.26,3.01,8.67,5.81,4.58,0.00,31.33
FW23,Women,Cloudloud,WXX24261322,250000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24261322,200000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24261968,200000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24262206,250000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,9.26,3.01,8.67,5.81,4.58,0.00,31.33
FW23,Women,Cloudloud,WXX24262206,250000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24262208,250000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,9.26,3.01,8.67,5.81,4.58,0.00,31.33
FW23,Women,Cloudloud,WXX24262208,250000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24262768,200000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24263064,200000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24263486,250000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,9.26,3.01,8.67,5.81,4.58,0.00,31.33
FW23,Women,Cloudloud,WXX24263486,250000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud,WXX24263486,200000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudloud Sova,WXX24381730,20000,34.32,160,NM - New Material,Performance All Day,NC - New Color,Factory 4,7.67,6.10,8.41,5.81,4.58,0.04,32.61
FW23,Women,Cloudloud Sova,WXX24381730,15000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.63,6.24,8.57,5.91,4.61,0.03,32.99
FW23,Women,Cloudloud Sova,WXX24382212,20000,34.32,160,NM - New Material,Performance All Day,NC - New Color,Factory 4,7.67,6.10,8.41,5.81,4.58,0.04,32.61
FW23,Women,Cloudloud Sova,WXX24382212,15000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.63,6.24,8.57,5.91,4.61,0.03,32.99
FW23,Women,Cloudloud Sova,WXX24382812,15000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,7.63,6.24,8.57,5.91,4.61,0.03,32.99
FW23,Women,Cloudtree,WXX24720106,56000,27.3,130,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,5.59,4.13,7.87,5.79,4.72,0.04,28.14
FW23,Women,Cloudtree,WXX24720160,75000,27.3,130,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,5.59,6.25,7.87,5.79,4.72,0.04,30.26
FW23,Women,Cloudtree,WXX24720160,56000,27.3,130,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,11.87,4.12,7.47,6.50,4.64,0.00,34.60
FW23,Women,Cloudtree,WXX24722206,75000,27.3,130,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,5.59,6.25,7.87,5.79,4.72,0.04,30.26
FW23,Women,Cloudtree,WXX24722252,75000,27.3,130,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,5.59,6.25,7.87,5.79,4.72,0.04,30.26
FW23,Women,Cloudtree,WXX24723448,56000,27.3,130,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,5.59,4.13,7.87,5.79,4.72,0.04,28.14
FW23,Women,Cloudtree,WXX24723484,75000,27.3,130,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,5.59,6.25,7.87,5.79,4.72,0.04,30.26
FW23,Women,Cloudtree,WXX24723484,56000,27.3,130,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,5.59,4.13,7.87,5.79,4.72,0.04,28.14
FW23,Women,Cloudloud Fix,WXX24800614,40000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,6.95,8.49,9.16,5.79,4.58,0.10,35.05
FW23,Women,Cloudloud Fix,WXX24801332,40000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,6.95,8.49,9.16,5.79,4.58,0.10,35.05
FW23,Women,Cloudloud Fix,WXX24801704,40000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,6.95,8.49,9.16,5.79,4.58,0.10,35.05
FW23,Women,Cloudloud Fix,WXX24801704,67000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,6.95,4.04,9.16,5.79,4.58,0.10,30.61
FW23,Women,Cloudloud Fix,WXX24802166,40000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,6.95,8.49,9.16,5.79,4.58,0.10,35.05
FW23,Women,Cloudloud Fix,WXX24802166,67000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,6.95,4.04,9.16,5.79,4.58,0.10,30.61
FW23,Women,Cloudloud Fix,WXX24802508,40000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,6.95,8.49,9.16,5.79,4.58,0.10,35.05
FW23,Women,Cloudloud Fix,WXX24802798,67000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,6.95,4.04,9.16,5.79,4.58,0.10,30.61
FW23,Women,Cloudloud Fix,WXX24802800,67000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,6.95,4.04,9.16,5.79,4.58,0.10,30.61
FW23,Women,Cloudwalkabout Speed,WXX24982242,50000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,11.93,3.95,7.41,5.59,4.58,0.02,33.48
FW23,Women,Cloudwalkabout Speed,WXX24982244,50000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,11.93,3.95,7.41,5.59,4.58,0.02,33.48
FW23,Women,Cloudwalkabout Speed,WXX24982274,50000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,11.93,3.95,7.41,5.59,4.58,0.02,33.48
FW23,Women,Cloud Roadster,WXX60140212,20000,42.9,190,NU - New Upper,Performance All Day,NC - New Color,Factory 5,16.30,4.97,10.29,4.68,4.64,0.00,40.89
FW23,Women,Cloud Roadster,WXX60143036,20000,42.9,190,NU - New Upper,Performance All Day,NC - New Color,Factory 5,16.30,4.97,10.29,4.68,4.64,0.00,40.89
FW23,Women,Cloudstuff,WXX60180496,75000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 3,16.35,4.26,9.94,3.51,3.51,0.00,37.57
FW23,Women,Cloudstuff,WXX60180496,75000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 5,16.03,4.23,9.68,3.51,3.51,0.00,36.95
FW23,Women,Cloudstuff,WXX60181828,75000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 3,16.35,4.26,9.94,3.51,3.51,0.00,37.57
FW23,Women,Cloudstuff,WXX60181828,75000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 5,16.03,4.23,9.68,3.51,3.51,0.00,36.95
FW23,Women,Cloudstuff,WXX60182394,75000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 3,16.35,4.26,9.94,3.51,3.51,0.00,37.57
FW23,Women,Cloudstuff,WXX60182394,75000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 5,16.03,4.23,9.68,3.51,3.51,0.00,36.95
FW23,Women,Cloudarmy 2,WXX60220496,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,13.63,5.45,10.66,5.94,4.16,0.00,39.84
FW23,Women,Cloudarmy 2,WXX60220598,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,13.63,5.45,10.66,5.94,4.16,0.00,39.84
FW23,Women,Cloudarmy 2,WXX60222036,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,13.63,5.45,10.66,5.94,4.16,0.00,39.84
FW23,Women,Cloudarmy 2,WXX60223002,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,13.63,5.45,10.66,5.94,4.16,0.00,39.84
FW23,Women,Cloudarmy 2,WXX60223004,200000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,13.63,5.45,10.66,5.94,4.16,0.00,39.84
FW23,Women,Cloudamazing 2,WXX60242296,150000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 1,9.54,4.93,10.33,6.70,4.81,0.00,36.31
FW23,Women,Cloudamazing 2,WXX60242394,150000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 1,9.54,4.93,10.33,6.70,4.81,0.00,36.31
FW23,Women,Cloudamazing 2,WXX60242468,150000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 1,9.54,4.93,10.33,6.70,4.81,0.00,36.31
FW23,Women,Cloudamazing 2,WXX60243010,150000,37.7,180,TN - Totally New,Performance Running,NC - New Color,Factory 1,9.54,4.93,10.33,6.70,4.81,0.00,36.31
FW23,Women,Cloudpeak,WXX60440140,25000,34.32,160,NM - New Material,Performance All Day,NC - New Color,Factory 1,8.31,3.89,6.77,6.14,4.16,0.00,29.27
FW23,Women,Cloudpeak,WXX60442176,25000,34.32,160,NM - New Material,Performance All Day,NC - New Color,Factory 1,8.31,3.89,6.77,6.14,4.16,0.00,29.27
FW23,Women,Cloudiota,WXX60482376,5000,33.8,190,NU - New Upper,Performance All Day,NC - New Color,Factory 4,7.89,4.27,8.71,3.99,4.58,0.00,29.44
FW23,Women,Cloudwalkabout Distance,WXX60600598,65000,34.32,150,NU - New Upper,Performance All Day,NC - New Color,Factory 4,11.52,3.90,7.76,6.24,4.63,0.06,34.12
FW23,Women,Cloudwalkabout Distance,WXX60602698,65000,34.32,150,NU - New Upper,Performance All Day,NC - New Color,Factory 4,11.52,3.90,7.76,6.24,4.63,0.06,34.12
FW23,Women,Cloudwalkabout Distance,WXX60603042,65000,34.32,150,NU - New Upper,Performance All Day,NC - New Color,Factory 4,11.52,3.90,7.76,6.24,4.63,0.06,34.12
FW23,Women,Cloudwalkabout Distance,WXX60603486,65000,34.32,150,NU - New Upper,Performance All Day,NC - New Color,Factory 4,11.52,3.90,7.76,6.24,4.63,0.06,34.12
FW23,Youth,Cloudcrazy,YXX22880212,120000,24.7,110,TN - Totally New,Performance All Day,NC - New Color,Factory 4,7.15,3.68,7.13,4.45,4.58,0.09,27.07
FW23,Youth,Cloudcrazy,YXX22880212,90000,24.7,110,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.15,3.68,7.13,4.45,4.58,0.09,27.07
FW23,Youth,Cloudcrazy,YXX22881216,120000,24.7,110,TN - Totally New,Performance All Day,NC - New Color,Factory 4,7.15,3.68,7.13,4.45,4.58,0.09,27.07
FW23,Youth,Cloudcrazy,YXX22881216,90000,24.7,110,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.15,3.68,7.13,4.45,4.58,0.09,27.07
FW23,Youth,Cloudcrazy,YXX22882422,120000,24.7,110,TN - Totally New,Performance All Day,NC - New Color,Factory 4,7.15,3.68,7.13,4.45,4.58,0.09,27.07
FW23,Youth,Cloudcrazy,YXX22882422,90000,24.7,110,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.15,3.68,7.13,4.45,4.58,0.09,27.07
FW23,Youth,Cloudcrazy,YXX22882424,120000,24.7,110,TN - Totally New,Performance All Day,NC - New Color,Factory 4,7.15,3.68,7.13,4.45,4.58,0.09,27.07
